674	сказать	сказать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@rml1967f-words#@rml1967f#189.444#189.726
675	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#189.726#190.008
676	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@rml1967f-words#@rml1967f#190.008#190.29
677	все	все	DET	_	Case=Nom|Number=Plur	_	_	_	@rml1967f-words#@rml1967f#190.29#190.572
678	обречены	обречь	VERB	_	Aspect=Perf|Number=Plur|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@rml1967f-words#@rml1967f#190.572#190.854
679	потом	потом	ADV	_	Degree=Pos	_	_	_	@rml1967f-words#@rml1967f#190.854#191.136
680	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#191.136#191.418
681	изучить	изучить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@rml1967f-words#@rml1967f#191.418#191.7
682	эту	этот	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#191.7#191.982
683	тему	тема	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#191.982#192.264
684	поближе	близко	ADV	_	Degree=Cmp	_	_	_	@rml1967f-words#@rml1967f#192.264#192.593
685	ну	ну	PART	_	_	_	_	_	@rml1967f-words#@rml1967f#201.239#201.647
686	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#201.647#202.055
687	красивая	красивый	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#202.055#202.463
688	фраза	фраза	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#202.463#202.871
689	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#202.871#203.279
690	вот	вот	PART	_	_	_	_	_	@rml1967f-words#@rml1967f#204.05#204.322
691	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@rml1967f-words#@rml1967f#204.322#204.594
692	знаете	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@rml1967f-words#@rml1967f#204.594#204.866
693	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#204.866#205.138
694	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@rml1967f-words#@rml1967f#205.138#205.41
695	на	на	ADP	_	_	_	_	_	@rml1967f-words#@rml1967f#205.41#205.682
696	самом	самый	ADJ	_	Case=Loc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#205.682#205.954
697	деле	дело	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#205.954#206.226
698	пришла	прийти	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@rml1967f-words#@rml1967f#206.226#206.498
699	к	к	ADP	_	_	_	_	_	@rml1967f-words#@rml1967f#206.498#206.77
700	такому	такой	PRON	_	Case=Dat	_	_	_	@rml1967f-words#@rml1967f#206.77#207.042
701	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#207.042#207.314
702	как	как	SCONJ	_	_	_	_	_	@rml1967f-words#@rml1967f#207.314#207.586
703	сказать	сказать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@rml1967f-words#@rml1967f#207.586#207.858
704	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#207.858#208.13
705	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#208.13#208.402
706	состоянию	состояние	NOUN	_	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#208.402#208.674
707	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#208.674#208.946
708	потому	потому	ADV	_	Degree=Pos	_	_	_	@rml1967f-words#@rml1967f#208.946#209.218
709	что	что	SCONJ	_	_	_	_	_	@rml1967f-words#@rml1967f#209.218#209.49
710	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@rml1967f-words#@rml1967f#209.49#209.762
711	же	же	PART	_	_	_	_	_	@rml1967f-words#@rml1967f#209.762#210.034
712	в	в	ADP	_	_	_	_	_	@rml1967f-words#@rml1967f#210.034#210.306
713	течение	течение	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#210.306#210.578
714	жизни	жизнь	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#210.578#210.85
715	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#210.85#211.122
716	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#211.122#211.394
717	вот	вот	PART	_	_	_	_	_	@rml1967f-words#@rml1967f#211.394#211.666
718	как	как	SCONJ	_	_	_	_	_	@rml1967f-words#@rml1967f#211.666#211.938
719	дети	ребенок	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@rml1967f-words#@rml1967f#211.938#212.21
720	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#212.21#212.482
721	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@rml1967f-words#@rml1967f#212.482#212.754
722	же	же	PART	_	_	_	_	_	@rml1967f-words#@rml1967f#212.754#213.026
723	думают	думать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@rml1967f-words#@rml1967f#213.026#213.298
724	что	что	PRON	_	Case=Acc	_	_	_	@rml1967f-words#@rml1967f#213.298#213.57
725	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@rml1967f-words#@rml1967f#213.57#213.842
726	бессмертны	бессмертный	ADJ	_	Degree=Pos|Number=Plur|Variant=Short	_	_	_	@rml1967f-words#@rml1967f#213.842#214.114
727	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#214.114#214.386
728	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@rml1967f-words#@rml1967f#214.386#214.658
729	же	же	PART	_	_	_	_	_	@rml1967f-words#@rml1967f#214.658#214.93
730	не	не	PART	_	_	_	_	_	@rml1967f-words#@rml1967f#214.93#215.202
731	думают	думать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@rml1967f-words#@rml1967f#215.202#215.474
732	что	что	SCONJ	_	_	_	_	_	@rml1967f-words#@rml1967f#215.474#215.746
733	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@rml1967f-words#@rml1967f#215.746#216.018
734	когда-то	когда-то	ADV	_	Degree=Pos	_	_	_	@rml1967f-words#@rml1967f#216.018#216.29
735	умрут	умереть	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@rml1967f-words#@rml1967f#216.29#216.596
736	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@rml1967f-words#@rml1967f#216.95#217.335
737	кажется	казаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@rml1967f-words#@rml1967f#217.335#217.72
738	это	этот	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#217.72#218.105
739	самое	самый	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#218.105#218.49
740	верное	верный	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#218.49#218.875
741	отношение	отношение	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#218.875#219.26
742	к	к	ADP	_	_	_	_	_	@rml1967f-words#@rml1967f#219.26#219.645
743	этому	этот	PRON	_	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#219.645#220.03
744	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#220.03#220.415
745	думать	думать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@rml1967f-words#@rml1967f#220.415#220.8
746	что	что	PRON	_	Case=Acc	_	_	_	@rml1967f-words#@rml1967f#220.8#221.185
747	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@rml1967f-words#@rml1967f#221.185#221.57
748	бессмертен	бессмертный	ADJ	_	Degree=Pos|Gender=Masc|Number=Sing|Variant=Short	_	_	_	@rml1967f-words#@rml1967f#221.57#221.959
749	но	но	CCONJ	_	_	_	_	_	@rml1967f-words#@rml1967f#222.39#222.644
750	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@rml1967f-words#@rml1967f#222.644#222.898
751	же	же	PART	_	_	_	_	_	@rml1967f-words#@rml1967f#222.898#223.152
752	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#223.152#223.406
753	но	но	CCONJ	_	_	_	_	_	@rml1967f-words#@rml1967f#223.406#223.66
754	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@rml1967f-words#@rml1967f#223.66#223.914
755	же	же	PART	_	_	_	_	_	@rml1967f-words#@rml1967f#223.914#224.168
756	атеист	атеист	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#224.168#224.423
757	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#224.903#225.197
758	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@rml1967f-words#@rml1967f#225.197#225.491
759	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@rml1967f-words#@rml1967f#225.491#225.785
760	думаете	думать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@rml1967f-words#@rml1967f#225.785#226.079
761	что	что	PRON	_	Case=Nom	_	_	_	@rml1967f-words#@rml1967f#226.079#226.373
762	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#226.373#226.667
763	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#226.667#226.961
764	все	все	PART	_	_	_	_	_	@rml1967f-words#@rml1967f#226.961#227.255
765	?	?	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#227.255#227.553
766	но	но	CCONJ	_	_	_	_	_	@rml1967f-words#@rml1967f#228.13#228.558
767	этому	этот	PRON	_	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#228.558#228.986
768	же	же	PART	_	_	_	_	_	@rml1967f-words#@rml1967f#228.986#229.414
769	есть	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@rml1967f-words#@rml1967f#229.414#229.842
770	масса	масса	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#229.842#230.27
771	доказательств	доказательство	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur	_	_	_	@rml1967f-words#@rml1967f#230.27#230.698
772	что	что	PRON	_	Case=Acc	_	_	_	@rml1967f-words#@rml1967f#230.698#231.13
773	да	да	PART	_	_	_	_	_	@rml1967f-words#@rml1967f#235.16#235.46
774	а	а	CCONJ	_	_	_	_	_	@rml1967f-words#@rml1967f#238.55#238.845
775	душа	душа	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#238.845#239.14
776	?	?	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#239.14#239.437
777	нет-нет-нет	нет-нет	PART	_	Polarity=Neg	_	_	_	@rml1967f-words#@rml1967f#245.41#245.893
778	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@rml1967f-words#@rml1967f#245.893#246.376
779	уважаю	уважать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@rml1967f-words#@rml1967f#246.376#246.861
780	как	как	ADV	_	Degree=Pos	_	_	_	@rml1967f-words#@rml1967f#246.965#247.231
781	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#247.231#247.497
782	уважать	уважать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@rml1967f-words#@rml1967f#247.497#247.763
783	чувства	чувство	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur	_	_	_	@rml1967f-words#@rml1967f#247.763#248.029
784	верующих	верующий	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@rml1967f-words#@rml1967f#248.029#248.295
785	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@rml1967f-words#@rml1967f#248.295#248.561
786	уважаю	уважать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@rml1967f-words#@rml1967f#248.561#248.827
787	чувства	чувство	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur	_	_	_	@rml1967f-words#@rml1967f#248.827#249.093
788	неверующих	неверующий	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@rml1967f-words#@rml1967f#249.093#249.359
789	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#249.359#249.625
790	да	да	PART	_	_	_	_	_	@rml1967f-words#@rml1967f#250.89#251.211
791	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@rml1967f-words#@rml1967f#256.279#256.693
792	кажется	казаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@rml1967f-words#@rml1967f#256.693#257.107
793	что	что	SCONJ	_	_	_	_	_	@rml1967f-words#@rml1967f#257.107#257.521
794	да	да	PART	_	_	_	_	_	@rml1967f-words#@rml1967f#257.521#257.935
795	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#257.935#258.349
796	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@rml1967f-words#@rml1967f#258.349#258.763
797	ее	она	PRON	_	Case=Gen|Gender=Fem|Number=Sing|Person=3	_	_	_	@rml1967f-words#@rml1967f#258.763#259.177
798	конечно	конечно	ADV	_	Degree=Pos	_	_	_	@rml1967f-words#@rml1967f#259.177#259.591
799	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#259.591#260.005
800	просто	просто	PART	_	_	_	_	_	@rml1967f-words#@rml1967f#260.005#260.419
801	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@rml1967f-words#@rml1967f#260.419#260.833
802	иногда	иногда	ADV	_	Degree=Pos	_	_	_	@rml1967f-words#@rml1967f#260.833#261.247
803	нравится	нравиться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@rml1967f-words#@rml1967f#261.247#261.661
804	соо	соо	X	_	_	_	_	_	@rml1967f-words#@rml1967f#261.661#262.075
805	соединять	соединять	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@rml1967f-words#@rml1967f#262.075#262.489
806	слова	слово	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur	_	_	_	@rml1967f-words#@rml1967f#262.489#262.903
807	и	и	CCONJ	_	_	_	_	_	@rml1967f-words#@rml1967f#262.903#263.317
808	иногда	иногда	ADV	_	Degree=Pos	_	_	_	@rml1967f-words#@rml1967f#263.317#263.731
809	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@rml1967f-words#@rml1967f#263.731#264.145
810	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#264.145#264.559
811	просто	просто	PART	_	_	_	_	_	@rml1967f-words#@rml1967f#264.559#264.973
812	красивая	красивый	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#264.973#265.387
813	фраза	фраза	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#265.387#265.821
814	ну	ну	PART	_	_	_	_	_	@rml1967f-words#@rml1967f#276.09#276.403
815	да	да	PART	_	_	_	_	_	@rml1967f-words#@rml1967f#276.403#276.716
816	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#276.716#277.029
817	такое	такой	DET	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#277.029#277.342
818	слово	слово	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#277.342#277.655
819	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@rml1967f-words#@rml1967f#277.655#277.968
820	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#277.968#278.281
821	которым	который	PRON	_	Case=Ins	_	_	_	@rml1967f-words#@rml1967f#278.281#278.594
822	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@rml1967f-words#@rml1967f#278.594#278.907
823	называем	называть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@rml1967f-words#@rml1967f#278.907#279.22
824	вот	вот	PART	_	_	_	_	_	@rml1967f-words#@rml1967f#279.22#279.533
825	туда	туда	ADV	_	Degree=Pos	_	_	_	@rml1967f-words#@rml1967f#279.533#279.846
826	переход	переход	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#279.846#280.159
827	да	да	PART	_	_	_	_	_	@rml1967f-words#@rml1967f#292.3#292.785
828	кстати	кстати	NUM	_	Case=Gen	_	_	_	@rml1967f-words#@rml1967f#292.785#293.27
829	#вздыхает#	#вздыхает#	X	_	_	_	_	_	@rml1967f-words#@rml1967f#301.04#301.259
830	ну	ну	PART	_	_	_	_	_	@rml1967f-words#@rml1967f#301.259#301.478
831	плохо	плохо	ADV	_	Degree=Pos	_	_	_	@rml1967f-words#@rml1967f#301.478#301.697
832	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@rml1967f-words#@rml1967f#301.697#301.916
833	к	к	ADP	_	_	_	_	_	@rml1967f-words#@rml1967f#301.916#302.135
834	ней	она	PRON	_	Case=Dat|Gender=Fem|Number=Sing|Person=3	_	_	_	@rml1967f-words#@rml1967f#302.135#302.354
835	отношусь	относиться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@rml1967f-words#@rml1967f#302.354#302.573
836	конечно	конечно	ADV	_	Degree=Pos	_	_	_	@rml1967f-words#@rml1967f#302.573#302.796
837	да	да	PART	_	_	_	_	_	@rml1967f-words#@rml1967f#303.08#304.07
838	несправедливый	несправедливый	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#304.07#304.516
839	этот	этот	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#304.516#304.962
840	процесс	процесс	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#304.962#305.408
841	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#305.408#305.854
842	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@rml1967f-words#@rml1967f#305.854#306.3
843	считаю	считать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@rml1967f-words#@rml1967f#306.3#306.75
844	потому	потому	ADV	_	Degree=Pos	_	_	_	@rml1967f-words#@rml1967f#308.11#308.134
845	что	что	SCONJ	_	_	_	_	_	@rml1967f-words#@rml1967f#308.134#308.158
846	внутри-то	внутри-то	ADV	_	Degree=Pos	_	_	_	@rml1967f-words#@rml1967f#308.158#308.182
847	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@rml1967f-words#@rml1967f#308.182#308.206
848	не	не	PART	_	_	_	_	_	@rml1967f-words#@rml1967f#308.206#308.23
849	стареем	стареть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@rml1967f-words#@rml1967f#308.23#308.254
850	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#308.254#308.278
851	для	для	ADP	_	_	_	_	_	@rml1967f-words#@rml1967f#308.278#308.302
852	мужчин	мужчина	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@rml1967f-words#@rml1967f#308.302#308.326
853	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@rml1967f-words#@rml1967f#308.326#308.35
854	еще	еще	ADV	_	Degree=Pos	_	_	_	@rml1967f-words#@rml1967f#308.35#308.374
855	туда-сюда	туда-сюда	ADV	_	Degree=Pos	_	_	_	@rml1967f-words#@rml1967f#308.374#308.398
856	соглашусь	согласиться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@rml1967f-words#@rml1967f#308.398#308.422
857	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#308.422#308.446
858	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#308.446#308.47
859	а	а	CCONJ	_	_	_	_	_	@rml1967f-words#@rml1967f#308.47#308.494
860	женщине	женщина	NOUN	_	Animacy=Anim|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#308.494#308.518
861	конечно	конечно	ADV	_	Degree=Pos	_	_	_	@rml1967f-words#@rml1967f#308.518#308.542
862	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#308.542#308.566
863	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#308.566#308.59
864	все	весь	DET	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#308.59#308.614
865	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#308.614#308.638
866	драматично	драматичный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@rml1967f-words#@rml1967f#308.638#308.662
867	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#308.662#308.686
868	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#308.686#308.71
869	надо	надо	ADV	_	Degree=Pos	_	_	_	@rml1967f-words#@rml1967f#308.71#308.734
870	как-то	как-то	ADV	_	Degree=Pos	_	_	_	@rml1967f-words#@rml1967f#308.734#308.758
871	принять	принять	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@rml1967f-words#@rml1967f#308.758#308.782
872	и	и	CCONJ	_	_	_	_	_	@rml1967f-words#@rml1967f#308.782#308.806
873	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#308.806#308.83
874	идти	идти	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@rml1967f-words#@rml1967f#308.83#308.854
875	по	по	ADP	_	_	_	_	_	@rml1967f-words#@rml1967f#308.854#308.878
876	этому	этот	DET	_	Case=Dat|Gender=Masc|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#308.878#308.902
877	процессу	процесс	NOUN	_	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#308.902#308.926
878	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#308.926#308.95
879	но	но	CCONJ	_	_	_	_	_	@rml1967f-words#@rml1967f#308.95#308.974
880	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@rml1967f-words#@rml1967f#308.974#308.998
881	же	же	PART	_	_	_	_	_	@rml1967f-words#@rml1967f#308.998#309.022
882	просто	просто	PART	_	_	_	_	_	@rml1967f-words#@rml1967f#309.022#309.046
883	дряхлеешь	дряхлеть	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=2|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@rml1967f-words#@rml1967f#309.046#309.07
884	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@rml1967f-words#@rml1967f#309.07#309.094
885	становишься	становиться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@rml1967f-words#@rml1967f#309.094#309.118
886	усталым	усталый	ADJ	_	Case=Ins|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#309.118#309.142
887	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#309.142#309.166
888	но	но	CCONJ	_	_	_	_	_	@rml1967f-words#@rml1967f#309.166#309.19
889	в	в	ADP	_	_	_	_	_	@rml1967f-words#@rml1967f#309.19#309.214
890	тебе	ты	PRON	_	Case=Dat|Number=Sing|Person=2	_	_	_	@rml1967f-words#@rml1967f#309.214#309.238
891	горят	гореть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@rml1967f-words#@rml1967f#309.238#309.262
892	те	тот	DET	_	Case=Nom|Number=Plur	_	_	_	@rml1967f-words#@rml1967f#309.262#309.286
893	же	же	PART	_	_	_	_	_	@rml1967f-words#@rml1967f#309.286#309.31
894	страсти	страсть	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@rml1967f-words#@rml1967f#309.31#309.334
895	/	/	PUNCT	_	_	_	_	_	@rml1967f-words#@rml1967f#309.334#309.358
896	конечно	конечно	ADV	_	Degree=Pos	_	_	_	@rml1967f-words#@rml1967f#309.358#309.382
897	несправедливо	несправедливо	ADV	_	Degree=Pos	_	_	_	@rml1967f-words#@rml1967f#309.382#309.406
898	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#309.406#309.43
899	твоя	твой	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@rml1967f-words#@rml1967f#309.43#309.454
